0.005,54.57,1128.913,66.088,989.789,200.113,579.563,-45.794,195.813,-97.543,149.77,10.819,74.5
0.725,1298.686,1083.577,1285.49,947.774,1127.997,542.091,916.868,130.808,874.268,79.652,1002.751,35.522
0.73,1307.527,1081.937,1294.34,946.086,1134.84,541.066,918.385,132.429,875.171,81.664,1002.875,35.594
0.735,1316.63,1080.186,1303.223,944.43,1141.91,539.98,919.947,134.036,876.164,83.73,1003.042,35.659
0.74,1325.768,1078.501,1312.338,942.676,1149.243,538.771,921.261,135.522,877.152,86.062,1003.278,35.693
0.745,1335.122,1076.76,1321.523,940.84,1157.185,537.29,923.115,137.328,878.625,88.291,1003.812,35.741
0.75,1344.427,1075.001,1330.84,938.888,1164.904,536.041,925.141,139.23,879.846,90.925,1004.125,35.842
0.755,1353.989,1073.168,1340.264,936.792,1173.039,534.59,927.367,141.29,881.465,93.503,1004.462,36.007
0.76,1363.643,1071.284,1349.838,934.631,1181.079,533.281,929.831,143.594,882.799,96.606,1004.571,36.284
0.765,1373.272,1069.391,1359.385,932.519,1189.66,531.859,932.952,146.138,884.734,99.683,1004.901,36.702
0.77,1382.933,1067.464,1369.109,930.38,1198.528,530.34,935.8,148.766,886.621,103.218,1005.289,37.229
0.775,1392.837,1065.503,1378.951,928.279,1207.697,528.913,938.955,151.569,888.873,106.922,1005.772,37.84
0.78,1402.843,1063.546,1388.861,926.335,1217.071,527.561,942.458,154.567,891.322,111.002,1006.269,38.703
0.785,1412.94,1061.634,1398.946,924.411,1227.133,525.924,946.183,157.79,894.13,115.265,1006.916,39.688
0.79,1423.077,1059.812,1409.105,922.639,1237.544,524.412,950.27,161.128,897.274,119.915,1007.604,40.811
0.795,1433.465,1058.023,1419.521,920.995,1248.349,522.963,954.636,164.596,900.692,124.899,1008.378,42.197
0.8,1443.771,1056.492,1429.93,919.521,1260.114,521.02,959.608,168.314,904.567,130.144,1009.276,43.804
0.805,1454.241,1055.12,1440.458,918.219,1272.09,519.381,965.129,172.171,908.637,135.574,1010.377,45.593
0.81,1464.831,1053.969,1451.127,917.071,1285.271,517.668,970.026,177.253,913.122,141.922,1011.564,47.646
0.815,1475.227,1053.131,1461.72,916.157,1298.456,515.89,976.584,181.431,918.733,148.179,1012.863,49.883
0.82,1485.688,1052.518,1472.329,915.314,1312.186,514.146,983.789,185.678,924.533,154.792,1014.252,52.372
0.825,1496.13,1052.172,1482.873,914.56,1326.489,512.232,991.517,190.098,930.913,161.573,1015.225,55.244
0.83,1506.488,1052.059,1493.61,913.765,1341.215,510.261,999.843,194.608,937.872,168.64,1016.858,58.199
0.835,1516.733,1052.095,1503.878,913.177,1356.418,508.364,1008.7,199.205,945.503,175.971,1018.519,61.409
0.84,1527.033,1052.289,1514.116,912.8,1371.961,506.537,1018.564,203.635,953.675,183.442,1019.731,65.244
0.845,1537.193,1052.64,1524.232,912.568,1387.369,504.739,1028.219,208.661,962.454,191.143,1022.035,69.33
0.85,1547.27,1053.156,1536.721,913.083,1403.318,502.97,1038.319,214.064,971.984,199.375,1025.57,74.206
0.855,1557.096,1053.831,1546.955,913.245,1419.402,501.337,1049.213,219.792,982.601,208.049,1029.972,80.355
0.86,1566.626,1054.681,1557.094,913.539,1435.59,499.762,1061.187,225.756,995.083,216.755,1035.663,87.25
0.865,1575.904,1055.663,1567.122,914.057,1452.082,498.273,1074.155,232.021,1008.057,226.13,1042.452,94.761
0.87,1584.923,1056.788,1576.805,914.812,1468.697,496.986,1088.01,238.29,1022.028,235.48,1050.372,102.575
0.875,1593.746,1057.996,1586.45,915.607,1485.204,495.851,1102.604,244.357,1036.911,244.254,1059.684,110.472
0.88,1602.466,1059.242,1595.934,916.675,1501.804,495.021,1117.694,249.922,1052.855,251.781,1070.1,117.506
0.885,1611.024,1060.635,1605.154,917.987,1518.364,494.461,1132.983,254.649,1068.421,258.151,1082.422,123.116
0.89,1619.521,1062.113,1614.448,919.491,1534.694,494.443,1148.091,258.634,1083.637,263.387,1095.755,128.38
0.895,1628.045,1063.798,1623.689,921.273,1551.224,495.006,1163.179,262.899,1098.726,267.908,1110.787,132.982
0.9,1636.383,1065.652,1632.865,923.295,1567.72,496.088,1178.538,267.103,1114.627,270.684,1127.317,136.7
0.905,1644.414,1067.706,1641.688,925.58,1584.068,497.644,1194.375,270.575,1130.292,273.359,1145.007,139.5
0.91,1652.354,1069.865,1650.686,927.926,1600.305,499.515,1210.567,273.334,1146.462,275.088,1163.191,141.728
0.915,1660.306,1072.133,1659.429,930.46,1616.529,501.698,1227.251,275.702,1162.949,276.126,1182.429,143.067
0.92,1668.11,1074.585,1668.147,933.108,1632.651,504.093,1244.307,277.258,1179.983,276.671,1202.236,143.856
0.925,1675.905,1077.076,1676.701,935.843,1648.714,506.699,1261.773,278.254,1196.15,277.22,1222.836,143.868
0.93,1683.54,1079.651,1685.196,938.719,1664.562,509.463,1279.546,278.703,1213.757,276.785,1243.309,143.609
0.935,1691.149,1082.353,1693.433,941.694,1680.219,512.368,1297.485,278.676,1231.563,275.519,1264.079,142.903
0.94,1698.877,1085.084,1701.743,944.743,1695.829,515.348,1315.608,278.217,1249.599,273.842,1285.105,141.771
0.945,1706.433,1087.954,1710.032,947.761,1711.263,518.443,1333.873,277.327,1267.817,271.517,1306.403,140.257
0.95,1714.061,1090.853,1717.95,950.889,1726.355,521.785,1352.302,276.113,1286.24,268.785,1327.742,138.191
0.955,1721.553,1093.8,1726.093,953.91,1741.498,525.123,1370.801,274.214,1304.903,265.605,1349.575,136.068
0.96,1729.102,1096.783,1734.07,956.956,1756.616,528.467,1389.513,272.249,1323.817,262.067,1371.768,133.63
0.965,1736.602,1099.762,1741.997,959.935,1771.514,531.876,1408.43,270.061,1342.886,258.142,1394.273,131.051
0.97,1744.082,1102.812,1749.97,962.937,1786.31,535.374,1427.546,267.486,1362.356,253.845,1417.161,128.288
0.975,1751.54,1105.768,1757.783,965.883,1800.944,538.894,1447.012,265.019,1382.007,248.887,1440.135,125.168
0.98,1759.036,1108.709,1765.736,968.77,1815.351,542.447,1466.609,261.964,1402.051,243.918,1463.69,122.087
0.985,1766.573,1111.578,1773.588,971.62,1829.741,545.922,1487.159,258.527,1422.37,238.664,1487.542,118.937
0.99,1774.225,1114.364,1781.379,974.403,1843.859,549.457,1507.306,254.951,1442.991,233.203,1511.651,115.612
0.995,1781.907,1117.05,1789.32,977.049,1857.852,552.789,1527.616,251.094,1464.578,226.909,1536.09,112.15
1,1789.761,1119.549,1797.237,979.626,1871.813,556.118,1548.177,247.012,1485.786,220.919,1560.951,108.717
1.005,1797.503,1121.968,1805.186,982.101,1885.534,559.408,1568.991,242.721,1507.218,214.662,1586.12,105.433
1.01,1805.365,1124.234,1813.997,984.387,1899.17,562.553,1589.206,238.402,1528.331,208.799,1611.376,101.898
1.015,1813.258,1126.305,1822.297,986.645,1912.687,565.576,1611.18,233.565,1550.445,202.21,1636.883,98.239
1.02,1821.095,1128.312,1829.947,988.749,1926.053,568.578,1632.478,228.728,1572.927,195.713,1662.523,94.796
1.025,1829.021,1130.092,1837.458,990.738,1939.259,571.441,1654.153,223.76,1595.557,188.788,1688.414,91.302
1.03,1836.989,1131.798,1844.994,992.589,1952.134,574.287,1676.01,218.656,1618.473,181.761,1714.447,87.806
1.035,1844.857,1133.182,1852.637,994.321,1964.909,577.048,1698.003,213.399,1641.689,174.618,1740.632,84.478
1.04,1852.836,1134.728,1860.343,995.923,1977.352,579.75,1720.544,207.71,1665.119,167.788,1766.916,81.28
1.045,1860.862,1135.844,1868.27,997.416,1989.641,582.269,1742.916,202.532,1688.484,160.72,1793.769,78.496
1.05,1869.007,1136.9,1876.265,998.73,2001.815,584.654,1765.528,197.546,1712.601,153.973,1820.431,75.53
1.055,1877.111,1137.803,1884.364,999.907,2013.763,586.825,1787.784,192.354,1736.995,146.48,1847.147,72.765
1.06,1885.25,1138.511,1892.529,1000.842,2025.463,588.869,1810.837,187.039,1761.754,138.671,1874.011,70.172
1.065,1893.484,1139.003,1900.737,1001.66,2037.213,590.583,1835.38,181.551,1786.459,131.92,1900.976,67.745
1.07,1901.734,1139.305,1908.958,1002.262,2048.643,592.147,1858.954,176.429,1811.477,125.669,1928.786,65.396
1.075,1909.977,1139.433,1917.214,1002.678,2059.964,593.509,1881.019,171.773,1836.751,119.203,1956.01,63.447
1.08,1918.244,1139.333,1925.552,1002.877,2071.098,594.592,1906.3,166.511,1862.237,112.92,1983.248,61.728
1.085,1926.593,1139.013,1933.894,1002.906,2081.974,595.54,1928.456,162.304,1887.839,106.843,2010.533,60.293
1.09,1934.873,1138.553,1942.226,1002.729,2093.435,596.495,1952.906,157.409,1913.806,101.213,2037.839,59.117
1.095,1943.248,1137.835,1950.626,1002.343,2103.773,596.956,1976.939,153.05,1938.721,96.252,2065.1,58.24
1.1,1951.554,1136.939,1959.038,1001.747,2114.043,597.156,2001.622,149.122,1964.825,90.785,2092.372,57.632
1.105,1959.896,1135.785,1967.483,1000.943,2123.554,596.805,2025.886,145.091,1991.118,85.6,2119.62,57.317
1.11,1968.29,1134.401,1975.929,999.856,2133.454,596.487,2049.718,140.958,2017.479,80.761,2146.806,57.276
1.115,1976.673,1132.843,1984.377,998.575,2143.087,595.855,2072.988,137.204,2043.926,76.169,2173.922,57.61
1.12,1985.008,1131.044,1992.897,997.05,2152.444,594.95,2098.367,134.061,2070.456,71.966,2200.957,58.384
1.125,1993.406,1129.062,2001.377,995.356,2161.622,593.886,2122.65,131.159,2096.957,68.251,2227.813,59.579
1.13,2001.78,1126.911,2009.893,993.444,2170.631,592.534,2146.869,128.59,2123.502,64.914,2254.527,61.238
1.135,2010.154,1124.563,2018.407,991.334,2179.382,591.066,2171.011,126.398,2150.049,61.997,2281.003,63.58
1.14,2018.505,1122.046,2026.904,989.024,2188.107,589.319,2194.949,124.727,2176.43,59.636,2307.165,66.42
1.145,2026.862,1119.446,2035.435,986.534,2196.591,587.436,2218.797,123.443,2202.754,57.792,2333.013,69.73
1.15,2035.245,1116.675,2043.997,983.878,2204.991,585.353,2242.86,122.996,2230.01,55.826,2358.539,73.531
1.155,2043.689,1113.753,2052.587,981.025,2213.245,583.011,2266.331,122.59,2255.804,55.107,2383.635,77.819
1.16,2052.096,1110.763,2061.191,978.039,2221.422,580.483,2289.447,122.646,2281.345,54.841,2408.249,82.369
1.165,2060.588,1107.662,2069.869,974.923,2229.418,577.658,2312.13,123.046,2306.542,54.957,2432.376,87.165
1.17,2069.093,1104.42,2078.575,971.721,2237.513,574.619,2335.046,123.549,2331.221,55.558,2455.962,92.231
1.175,2077.635,1101.146,2087.376,968.428,2245.439,571.494,2356.876,124.603,2355.484,56.5,2478.91,97.499
1.18,2086.196,1097.815,2096.287,965.08,2253.216,568.235,2378.263,125.85,2379.148,57.738,2501.231,102.861
1.185,2094.866,1094.486,2105.245,961.724,2260.853,564.869,2398.913,127.327,2402.213,59.085,2523.043,108.02
1.19,2103.624,1091.162,2114.295,958.363,2268.387,561.436,2418.302,128.661,2424.678,60.575,2544.291,112.941
1.195,2112.31,1087.921,2123.449,955.029,2275.892,558.147,2437.8,130.235,2446.102,62.245,2563.562,118.528
1.2,2121.177,1084.761,2132.568,951.988,2283.49,555.063,2456.622,131.867,2466.473,63.996,2583.044,122.944
1.205,2130.116,1081.753,2141.753,949.138,2291.116,552.265,2474.791,133.747,2485.358,65.681,2601.191,126.973
1.21,2139.099,1078.939,2151.013,946.531,2299.038,549.605,2491.086,135.369,2502.682,67.076,2617.887,130.526
1.215,2148.127,1076.304,2160.378,944.112,2307.83,547.56,2505.447,136.367,2518.265,68.084,2633.086,133.201
1.22,2157.154,1073.928,2169.87,941.841,2317.886,546.149,2518.915,136.722,2532.081,68.47,2646.773,134.859
1.225,2166.191,1071.714,2179.366,939.741,2329.333,545.205,2530.929,136.327,2544.319,68.158,2659.147,135.143
1.23,2175.152,1069.694,2188.949,937.674,2341.779,544.371,2541.72,135.232,2555.005,67.031,2670.282,134.003
1.235,2184.052,1067.809,2198.673,935.646,2354.269,543.646,2551.394,133.333,2564.417,64.892,2680.227,131.41
1.24,2192.944,1066.132,2208.414,933.829,2366.199,543.171,2559.826,130.612,2572.554,61.992,2688.822,127.562
1.245,2201.79,1064.647,2218.074,932.476,2378.44,543.602,2566.913,127.328,2579.252,58.66,2696.08,122.847
1.25,2210.719,1063.26,2227.635,931.613,2390.447,544.116,2572.905,123.509,2584.76,54.728,2702.054,117.516
1.255,2219.655,1061.959,2237.173,931.171,2402.249,544.462,2577.951,119.45,2589.298,50.937,2707.011,111.725
1.26,2228.721,1060.733,2246.559,930.981,2413.646,544.463,2582.525,116.045,2591.605,50.71,2711.787,106.317
1.265,2238.1,1059.572,2255.739,930.897,2424.657,544.304,2586.309,113.352,2593.575,50.179,2715.524,102.412
1.27,2248.264,1058.671,2265.059,930.689,2435.38,543.817,2590.156,111.08,2596.004,49.478,2719.493,98.684
1.275,2259.564,1058.189,2274.551,930.336,2446.008,543.252,2594.351,108.994,2598.856,49.001,2723.806,94.533
1.28,2269.105,1057.003,2284.371,929.7,2456.351,542.445,2599.096,106.807,2602.063,48.357,2730.238,89.001
1.285,2278.848,1055.918,2295.069,929.221,2466.164,541.471,2604.434,104.692,2605.341,47.563,2735.269,84.544
1.29,2288.508,1054.982,2305.222,928.415,2475.52,540.369,2610.102,103.011,2608.479,46.841,2739.877,79.91
1.295,2298.312,1054.216,2315.431,927.585,2484.151,539.116,2615.526,101.98,2611.269,46.111,2744.067,75.215
1.3,2308.145,1053.599,2325.809,926.853,2492.299,537.928,2619.05,100.954,2613.733,45.443,2747.685,70.354
1.305,2318.092,1053.12,2336.153,926.265,2500.338,536.903,2623.26,100.184,2615.738,44.954,2750.651,65.603
1.31,2328.015,1052.831,2346.44,926.205,2508.445,536.104,2625.591,100.126,2617.19,44.504,2752.61,61.375
1.315,2338.034,1052.64,2356.643,926.638,2516.883,535.705,2628.308,99.367,2618.264,44.301,2753.923,57.479
1.32,2348.128,1052.585,2366.693,927.468,2526.002,535.905,2630.085,99.176,2619.112,44.047,2754.834,53.87
1.325,2358.306,1052.798,2376.619,928.571,2535.835,536.932,2631.971,98.608,2619.75,43.892,2755.559,50.666
1.33,2368.504,1053.214,2385.72,929.452,2547.126,538.825,2633.718,98.214,2620.339,43.75,2756.305,47.928
1.335,2378.831,1053.941,2395.201,930.908,2558.844,540.952,2635.412,97.997,2620.871,43.739,2757.131,45.619
1.34,2389.184,1054.981,2404.556,932.47,2570.34,542.991,2636.916,97.992,2621.334,43.748,2758,43.746
1.345,2399.4,1056.233,2413.846,934.171,2580.88,544.557,2637.986,98.258,2620.687,44.479,2758.692,42.612
1.35,2409.611,1057.659,2423.075,936.013,2590.734,546.035,2639.121,98.343,2621.183,44.468,2759.335,41.695
1.355,2419.657,1059.217,2432.232,937.965,2600.034,547.314,2640.99,98.775,2621.522,44.534,2759.766,40.973
1.36,2429.486,1060.953,2441.188,939.936,2608.371,548.468,2641.655,98.781,2621.807,44.531,2760.045,40.25
1.365,2438.908,1062.791,2450.084,941.963,2615.626,549.329,2642.256,98.773,2621.987,44.562,2760.246,39.462
1.37,2448.228,1064.835,2458.846,943.946,2622.266,550.001,2642.778,98.731,2622.184,44.506,2760.437,38.742
1.375,2457.279,1067.001,2467.355,946.002,2628.381,550.235,2643.261,98.704,2622.352,44.4,2760.599,38.126
1.38,2466.185,1069.231,2475.808,948.005,2633.977,550.21,2643.681,98.661,2622.534,44.362,2760.831,37.644
1.385,2474.96,1071.579,2484.177,949.957,2639.118,550.139,2644.062,98.665,2622.67,44.27,2761.028,37.291
1.39,2483.462,1074.024,2492.563,951.818,2643.644,550.209,2644.397,98.64,2623.398,43.985,2761.209,36.933
1.395,2491.972,1076.461,2500.807,953.598,2647.61,550.098,2644.67,98.679,2623.445,43.977,2761.296,36.619
1.4,2500.311,1078.901,2508.991,955.45,2651.119,549.992,2644.874,98.663,2623.464,43.96,2761.34,36.351
1.405,2508.682,1081.358,2517.152,957.316,2654.461,549.656,2645.06,98.695,2623.513,43.951,2761.358,36.202
1.41,2517.026,1083.83,2525.305,959.266,2657.746,549.23,2645.425,99.048,2623.54,44.001,2761.396,36.148
